geoid,median_income,no_vehicle,commuters_total,commuters_transit,transit_share
36081157901,115395.0,103.0,2993.0,761.0,0.25425993985967255
36081157902,103611.0,125.0,1451.0,276.0,0.19021364576154376
36081157903,130250.0,59.0,1991.0,311.0,0.15620291310899045
36081161700,132816.0,131.0,2302.0,470.0,0.20417028670721113
36081162100,102259.0,152.0,3359.0,673.0,0.20035724918130396
36081990100,,0.0,0.0,0.0,
36085000300,74258.0,331.0,1109.0,565.0,0.5094679891794409
36085000600,41211.0,606.0,1068.0,434.0,0.40636704119850187
36085000700,64452.0,737.0,2036.0,808.0,0.3968565815324165
36085000800,100449.0,156.0,2611.0,1147.0,0.4392952891612409
36085000900,62237.0,222.0,945.0,450.0,0.47619047619047616
36085001100,73380.0,415.0,1514.0,684.0,0.45178335535006603
36085001700,63558.0,153.0,709.0,184.0,0.25952045133991536
36085001800,83417.0,0.0,271.0,5.0,0.01845018450184502
36085002001,76557.0,387.0,1490.0,577.0,0.387248322147651
36085002002,79333.0,196.0,1424.0,567.0,0.3981741573033708
36085002100,47926.0,744.0,2227.0,965.0,0.4333183655141446
36085002700,33203.0,83.0,394.0,156.0,0.39593908629441626
36085002900,55339.0,1025.0,2113.0,949.0,0.4491244675816375
36085003300,103542.0,252.0,1715.0,542.0,0.3160349854227405
36085003600,88155.0,115.0,1323.0,368.0,0.2781557067271353
36085003900,84038.0,212.0,1156.0,323.0,0.27941176470588236
36085004001,59732.0,125.0,1810.0,745.0,0.4116022099447514
36085004002,126295.0,40.0,1498.0,302.0,0.20160213618157544
36085004003,24107.0,908.0,1101.0,408.0,0.37057220708446864
36085004004,,118.0,1663.0,620.0,0.3728202044497895
36085004700,120893.0,133.0,1296.0,503.0,0.3881172839506173
36085005000,76997.0,212.0,2136.0,723.0,0.33848314606741575
36085005901,90171.0,213.0,1485.0,295.0,0.19865319865319866
36085005902,,0.0,0.0,0.0,
36085006400,63462.0,292.0,1309.0,464.0,0.3544690603514133
36085006700,139125.0,78.0,1730.0,290.0,0.1676300578034682
36085007001,74375.0,105.0,1365.0,252.0,0.18461538461538463
36085007002,91509.0,275.0,2576.0,565.0,0.21933229813664595
36085007400,73678.0,509.0,2235.0,783.0,0.3503355704697987
36085007500,108836.0,139.0,1692.0,629.0,0.37174940898345155
36085007700,89767.0,110.0,836.0,229.0,0.27392344497607657
36085008100,78031.0,648.0,1750.0,715.0,0.4085714285714286
36085009601,103942.0,235.0,1841.0,764.0,0.41499185225420965
36085009602,76894.0,183.0,1944.0,521.0,0.26800411522633744
36085009701,112896.0,375.0,1842.0,428.0,0.23235613463626492
36085009702,,4.0,23.0,0.0,0.0
36085010500,90833.0,405.0,2188.0,715.0,0.32678244972577697
36085011201,110025.0,205.0,2716.0,671.0,0.24705449189985274
36085011203,76068.0,377.0,2490.0,757.0,0.3040160642570281
36085011204,,13.0,64.0,0.0,0.0
36085011401,83098.0,414.0,1436.0,661.0,0.46030640668523676
36085011402,96792.0,197.0,1403.0,414.0,0.29508196721311475
36085012100,160625.0,101.0,1578.0,144.0,0.09125475285171103
36085012200,107989.0,134.0,1654.0,268.0,0.16203143893591293
36085012500,120833.0,197.0,1681.0,480.0,0.2855443188578227
36085012804,84137.0,402.0,2303.0,697.0,0.3026487190620929
36085012805,123679.0,15.0,1166.0,412.0,0.35334476843910806
36085012806,62276.0,722.0,2498.0,938.0,0.3755004003202562
36085013201,127792.0,27.0,679.0,139.0,0.20471281296023564
36085013203,126114.0,168.0,3176.0,839.0,0.2641687657430731
36085013204,102587.0,139.0,2373.0,671.0,0.2827644332069111
36085013301,25411.0,440.0,335.0,116.0,0.34626865671641793
36085013302,111077.0,220.0,1626.0,456.0,0.28044280442804426
36085013400,76979.0,108.0,1497.0,286.0,0.19104876419505679
36085013800,141115.0,233.0,3038.0,648.0,0.21329822251481237
36085014100,64451.0,140.0,1225.0,298.0,0.24326530612244898
36085014604,125944.0,248.0,3220.0,607.0,0.18850931677018634
36085014605,129712.0,102.0,1891.0,254.0,0.1343204653622422
36085014606,92123.0,134.0,2635.0,741.0,0.2812144212523719
36085014607,119500.0,144.0,2256.0,462.0,0.2047872340425532
36085014608,130272.0,199.0,1634.0,252.0,0.15422276621787026
36085014700,111004.0,275.0,1551.0,289.0,0.18633139909735655
36085015100,116645.0,168.0,2530.0,449.0,0.1774703557312253
36085015400,,0.0,0.0,0.0,
36085015601,131658.0,133.0,3980.0,1031.0,0.2590452261306533
36085015602,136010.0,88.0,1592.0,230.0,0.1444723618090452
36085015603,97262.0,109.0,1989.0,264.0,0.13273001508295626
36085016901,143880.0,75.0,1983.0,338.0,0.17044881492687847
36085017005,113529.0,225.0,2441.0,424.0,0.17369930356411306
36085017007,100182.0,64.0,2838.0,594.0,0.20930232558139536
36085017009,93977.0,81.0,2058.0,382.0,0.18561710398445092
36085017011,126607.0,122.0,2303.0,603.0,0.26183239253148066
36085017012,107891.0,127.0,2298.0,464.0,0.20191470844212359
36085017013,91849.0,78.0,1568.0,229.0,0.14604591836734693
36085017014,100487.0,111.0,2011.0,322.0,0.1601193436101442
36085017015,113463.0,70.0,1247.0,127.0,0.10184442662389735
36085017016,116635.0,72.0,2431.0,264.0,0.1085972850678733
36085017300,41993.0,363.0,973.0,303.0,0.3114080164439877
36085017600,175865.0,103.0,2424.0,379.0,0.15635313531353134
36085017701,153750.0,204.0,1504.0,272.0,0.18085106382978725
36085017702,111835.0,86.0,1170.0,277.0,0.23675213675213674
36085018100,99106.0,308.0,1165.0,136.0,0.1167381974248927
36085018701,123750.0,56.0,935.0,243.0,0.25989304812834224
36085018703,94464.0,229.0,1718.0,261.0,0.15192083818393481
36085018704,118413.0,119.0,2000.0,232.0,0.116
36085018901,147513.0,168.0,2501.0,672.0,0.2686925229908037
36085018902,102778.0,68.0,2058.0,206.0,0.1000971817298348
36085019700,113220.0,31.0,1038.0,209.0,0.20134874759152216
36085019800,122321.0,92.0,3842.0,544.0,0.1415929203539823
36085020100,127721.0,151.0,1717.0,508.0,0.29586488060570765
36085020701,59452.0,293.0,1254.0,560.0,0.44657097288676234
36085020702,32070.0,414.0,858.0,232.0,0.2703962703962704
36085020803,117218.0,98.0,3263.0,728.0,0.22310756972111553
36085020804,91379.0,88.0,1881.0,246.0,0.13078149920255183
36085020805,115825.0,172.0,2796.0,338.0,0.12088698140200287
36085020806,90478.0,33.0,1263.0,54.0,0.04275534441805225
36085021300,79938.0,314.0,2120.0,618.0,0.29150943396226414
36085022300,59129.0,175.0,948.0,308.0,0.32489451476793246
36085022601,117903.0,202.0,3644.0,1099.0,0.30159165751920963
36085022602,,76.0,471.0,24.0,0.050955414012738856
36085022801,,5.0,19.0,0.0,0.0
36085022802,,0.0,0.0,0.0,
36085023100,87837.0,197.0,2122.0,638.0,0.3006597549481621
36085023900,87438.0,291.0,1708.0,544.0,0.3185011709601874
36085024401,123626.0,212.0,2417.0,344.0,0.14232519652461728
36085024402,129904.0,77.0,2227.0,429.0,0.19263583295913786
36085024700,81679.0,164.0,1326.0,267.0,0.20135746606334842
36085024800,131146.0,54.0,2415.0,452.0,0.18716356107660456
36085025100,120156.0,135.0,2951.0,644.0,0.21823110809894952
36085027301,110625.0,67.0,2048.0,628.0,0.306640625
36085027302,95579.0,86.0,1702.0,197.0,0.11574618096357227
36085027702,70772.0,435.0,3088.0,782.0,0.25323834196891193
36085027704,100479.0,186.0,2027.0,245.0,0.12086827824370992
36085027705,98324.0,101.0,2929.0,458.0,0.15636736087401842
36085027706,73750.0,165.0,1207.0,211.0,0.1748135874067937
36085027900,141250.0,32.0,645.0,95.0,0.14728682170542637
36085029102,99458.0,65.0,1773.0,373.0,0.21037789058093626
36085029104,107292.0,229.0,3061.0,881.0,0.28781443972557985
36085029105,111276.0,102.0,2415.0,449.0,0.18592132505175984
36085029106,118211.0,74.0,1482.0,164.0,0.1106612685560054
36085030301,111700.0,136.0,3242.0,768.0,0.23689080814312152
36085030302,98535.0,170.0,2939.0,772.0,0.26267437904048996
36085031901,45942.0,792.0,1286.0,732.0,0.5692068429237948
36085031902,75057.0,527.0,2203.0,836.0,0.37948252383113934
36085032300,88558.0,121.0,525.0,302.0,0.5752380952380952
36085990100,,0.0,0.0,0.0,
